,preco_focco_id,cod_item,cod_preven,tabela_descricao,produto,modulacao,comp_modulo,prof_produto,alt_modulo,tipo_acab,embalagem,base_pe,faixa,configuracao,resp,formula,preco
248836,12265249,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO#LAMINADO ESPECIAL#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4410.0
248837,12265247,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO#LAMINADO ESPECIAL#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4170.0
248838,12265246,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO#LAMINADO ESPECIAL#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4410.0
248839,12265244,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4084.0
248840,12265242,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4324.0
248841,12265240,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4328.0
248842,12265238,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4568.0
248843,12265236,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4328.0
248844,12265235,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#MARMORE#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4568.0
248845,12265233,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3980.0
248846,12265231,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4220.0
248847,12265229,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4239.0
248848,12265227,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4479.0
248849,12265225,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4239.0
248850,12265224,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4479.0
248851,12265222,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4084.0
248852,12265220,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4324.0
248853,12265218,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4344.0
248854,12265216,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4584.0
248855,12265215,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4344.0
248856,12265213,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAQUEADA METALIZADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4584.0
248857,12265211,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3980.0
248858,12265209,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4220.0
248859,12265207,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4239.0
248860,12265206,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4479.0
248861,12265204,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4239.0
248862,12265202,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4479.0
248863,12265200,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4029.0
248864,12265198,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4269.0
248865,12265197,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4289.0
248866,12265195,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAMINADO ESPECIAL#LAMINADO ESPECIAL#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAMINADO ESPECIAL|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4529.0
248867,12265323,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA FOSCA,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4415.0
248868,12265325,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4655.0
248869,12265327,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA METALIZADO,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4415.0
248870,12265329,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,CAIXA MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4396.0
248871,12265330,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.78M,0.45M,0.42M,PINTURA MTX,SEM CX MADEIRA,,FORNECIDO,BANCO#SEM#1.78M#0.45M#SIM#0.42M#FX FORNECIDO#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:SEM|COMP_MODULO:1.78M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:0.42M|FX_TEC:FX FORNECIDO|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4156.0
